2024-11-22 12:57:32,186 - 12:57:31.484; 56; 4; 96040794181600; 96622392650500; 96622517982300; 334798507; 96622926023600; 96622926768600; 96%; 30 (-53 dBm); b'happy'
2024-11-22 12:57:32,978 - 12:57:32.187; 56; 5; 96040794181600; 96623095200500; 96623216031400; 310864526; 96623608837300; 96623610146300; 96%; 30 (-53 dBm); b'neutral'
2024-11-22 12:57:33,624 - 12:57:32.979; 56; 6; 96040794181600; 96623887396100; 96624018433600; 269344886; 96624386048800; 96624387691600; 96%; 30 (-53 dBm); b'happy'
2024-11-22 12:57:34,236 - 12:57:33.624; 56; 7; 96040794181600; 96624533236500; 96624679938800; 248285454; 96625006454800; 96625007162500; 96%; 30 (-53 dBm); b'None'
2024-11-22 12:57:34,900 - 12:57:34.237; 56; 8; 96040794181600; 96625145408300; 96625275973300; 309376802; 96625665614500; 96625666137800; 96%; 30 (-53 dBm); b'neutral'
2024-11-22 12:57:35,528 - 12:57:34.900; 56; 9; 96040794181600; 96625808207700; 96625931844700; 300534030; 96626290936800; 96626291667600; 96%; 30 (-53 dBm); b'happy'
2024-11-22 12:57:36,170 - 12:57:35.529; 56; 10; 96040794181600; 96626437682700; 96626563806700; 283997418; 96626925864100; 96626929037300; 96%; 30 (-53 dBm); b'happy'
2024-11-22 12:57:36,965 - 12:57:36.170; 56; 11; 96040794181600; 96627079154300; 96627247687800; 349519458; 96627665459900; 96627665857700; 96%; 30 (-53 dBm); b'happy'
2024-11-22 12:57:37,964 - 12:57:36.965; 56; 12; 96040794181600; 96627873455300; 96627990627700; 298138862; 96628573128200; 96628573550700; 90%; 28 (-57 dBm); b'happy'
2024-11-22 12:57:38,652 - 12:57:37.966; 57; 0; 96040794181600; 96628874140100; 96628997660400; 342170743; 96629408094000; 96629408814500; 90%; 28 (-57 dBm); b'happy'
2024-11-22 12:57:39,393 - 12:57:38.653; 57; 1; 96040794181600; 96629560589800; 96629669612000; 398228002; 96630138198500; 96630139265600; 90%; 28 (-57 dBm); b'happy'
2024-11-22 12:57:40,444 - 12:57:39.394; 57; 2; 96040794181600; 96630301686000; 96630431862700; 457593093; 96631186037400; 96631186691900; 90%; 28 (-57 dBm); b'happy'
2024-11-22 12:57:41,262 - 12:57:40.445; 57; 3; 96040794181600; 96631353361300; 96631499513400; 330592607; 96631905372300; 96631906204200; 90%; 28 (-57 dBm); b'happy'
2024-11-22 12:57:41,945 - 12:57:41.263; 57; 4; 96040794181600; 96632171037900; 96632303820500; 333592784; 96632705650100; 96632706440600; 90%; 28 (-57 dBm); b'happy'
2024-11-22 12:57:42,559 - 12:57:41.946; 57; 5; 96040794181600; 96632854512900; 96632989851300; 291327573; 96633345954400; 96633346437900; 90%; 28 (-57 dBm); b'neutral'
2024-11-22 12:57:43,254 - 12:57:42.559; 57; 6; 96040794181600; 96633467289400; 96633601669400; 276143292; 96633945176400; 96633945826300; 90%; 28 (-57 dBm); b'happy'
2024-11-22 12:57:43,886 - 12:57:43.255; 57; 7; 96040794181600; 96634162837400; 96634350586100; 249998696; 96634685713200; 96634686244300; 90%; 28 (-57 dBm); b'None'
2024-11-22 12:57:44,758 - 12:57:43.887; 57; 8; 96040794181600; 96634795203700; 96634913334600; 312429598; 96635521346100; 96635521894300; 90%; 28 (-57 dBm); b'neutral'
2024-11-22 12:57:45,401 - 12:57:44.759; 57; 9; 96040794181600; 96635667204600; 96635795564500; 301898321; 96636165154600; 96636165884600; 90%; 28 (-57 dBm); b'happy'
2024-11-22 12:57:46,011 - 12:57:45.402; 57; 10; 96040794181600; 96636310288000; 96636442479700; 286076759; 96636805423900; 96636805817400; 90%; 28 (-57 dBm); b'happy'
2024-11-22 12:57:46,765 - 12:57:46.011; 57; 11; 96040794181600; 96636919628800; 96637077133300; 344375856; 96637506144800; 96637507434500; 90%; 28 (-57 dBm); b'happy'
2024-11-22 12:57:47,392 - 12:57:46.766; 57; 12; 96040794181600; 96637673592500; 96637789131700; 296299591; 96638165123400; 96638165965300; 90%; 28 (-57 dBm); b'happy'
2024-11-22 12:57:48,524 - 12:57:47.394; 58; 0; 96040794181600; 96638301420200; 96638431206000; 343358549; 96639068672500; 96639069555800; 90%; 28 (-57 dBm); b'happy'
2024-11-22 12:57:49,254 - 12:57:48.525; 58; 1; 96040794181600; 96639432428100; 96639545050500; 402046878; 96640027367700; 96640027930600; 90%; 28 (-57 dBm); b'happy'
2024-11-22 12:57:50,317 - 12:57:49.255; 58; 2; 96040794181600; 96640164020400; 96640320791100; 433424478; 96641039939200; 96641040722500; 90%; 28 (-57 dBm); b'happy'
2024-11-22 12:57:51,024 - 12:57:50.318; 58; 3; 96040794181600; 96641226249300; 96641374798000; 321221454; 96641784907900; 96641785623800; 90%; 28 (-57 dBm); b'happy'
2024-11-22 12:57:51,733 - 12:57:51.024; 58; 4; 96040794181600; 96641933129500; 96642052796200; 346773492; 96642465165400; 96642466203400; 90%; 28 (-57 dBm); b'happy'
2024-11-22 12:57:52,404 - 12:57:51.734; 58; 5; 96040794181600; 96642642193100; 96642800799700; 282411491; 96643164743900; 96643166093500; 90%; 28 (-57 dBm); b'neutral'
2024-11-22 12:57:53,046 - 12:57:52.404; 58; 6; 96040794181600; 96643312038800; 96643442638700; 267711677; 96643785079200; 96643786147300; 90%; 28 (-57 dBm); b'happy'
2024-11-22 12:57:53,638 - 12:57:53.047; 58; 7; 96040794181600; 96643954791800; 96644078679700; 249837913; 96644407080500; 96644408246600; 90%; 28 (-57 dBm); b'None'
2024-11-22 12:57:54,436 - 12:57:53.639; 58; 8; 96040794181600; 96644547154300; 96644690608000; 303814590; 96645064451100; 96645068066200; 90%; 28 (-57 dBm); b'neutral'
2024-11-22 12:57:55,092 - 12:57:54.436; 58; 9; 96040794181600; 96645344840300; 96645476629700; 304317638; 96645844524400; 96645844933700; 90%; 28 (-57 dBm); b'happy'
2024-11-22 12:57:55,751 - 12:57:55.093; 58; 10; 96040794181600; 96646001001600; 96646154576700; 285539460; 96646505399600; 96646505948600; 90%; 28 (-57 dBm); b'happy'
2024-11-22 12:57:56,487 - 12:57:55.752; 58; 11; 96040794181600; 96646659446300; 96646808751200; 353396965; 96647227272900; 96647228004300; 90%; 28 (-57 dBm); b'happy'
2024-11-22 12:57:57,189 - 12:57:56.487; 58; 12; 96040794181600; 96647396078000; 96647514507700; 295086980; 96647945259800; 96647947415400; 90%; 28 (-57 dBm); b'happy'
2024-11-22 12:57:57,999 - 12:57:57.190; 59; 0; 96040794181600; 96648098208100; 96648229383300; 341506887; 96648644562100; 96648645285600; 90%; 28 (-57 dBm); b'happy'
2024-11-22 12:57:58,775 - 12:57:58.000; 59; 1; 96040794181600; 96648908387300; 96649034038300; 395678826; 96649505343900; 96649506589700; 90%; 28 (-57 dBm); b'happy'
2024-11-22 12:57:59,602 - 12:57:58.776; 59; 2; 96040794181600; 96649683666900; 96649826429500; 438312651; 96650334216100; 96650358511100; 90%; 28 (-57 dBm); b'happy'
2024-11-22 12:58:00,335 - 12:57:59.602; 59; 3; 96040794181600; 96650510294800; 96650672256100; 327522694; 96651065250700; 96651066527400; 90%; 28 (-57 dBm); b'happy'
2024-11-22 12:58:01,103 - 12:58:00.336; 59; 4; 96040794181600; 96651244031500; 96651398314400; 349421451; 96651844717100; 96651849301600; 90%; 28 (-57 dBm); b'happy'
2024-11-22 12:58:01,731 - 12:58:01.104; 59; 5; 96040794181600; 96652012661500; 96652136571200; 278893803; 96652487569000; 96652488505500; 90%; 28 (-57 dBm); b'neutral'
2024-11-22 12:58:02,329 - 12:58:01.732; 59; 6; 96040794181600; 96652640103600; 96652764640400; 269086356; 96653104275300; 96653105053600; 90%; 28 (-57 dBm); b'happy'
2024-11-22 12:58:03,093 - 12:58:02.330; 59; 7; 96040794181600; 96653237695100; 96653384021900; 246887795; 96653696849200; 96653697319900; 90%; 28 (-57 dBm); b'None'
2024-11-22 12:58:03,760 - 12:58:03.094; 59; 8; 96040794181600; 96654002513800; 96654136494400; 319967714; 96654524137000; 96654524534800; 90%; 28 (-57 dBm); b'neutral'
2024-11-22 12:58:04,391 - 12:58:03.761; 59; 9; 96040794181600; 96654670036400; 96654789972000; 306374288; 96655165164500; 96655165927500; 90%; 28 (-57 dBm); b'happy'
2024-11-22 12:58:04,988 - 12:58:04.392; 59; 10; 96040794181600; 96655299994000; 96655436144600; 283257282; 96655783998000; 96655785154800; 90%; 28 (-57 dBm); b'happy'
2024-11-22 12:58:05,713 - 12:58:04.988; 59; 11; 96040794181600; 96655896380400; 96656016507000; 363279519; 96656463843900; 96656464401900; 90%; 28 (-57 dBm); b'happy'
2024-11-22 12:58:06,492 - 12:58:05.714; 59; 12; 96040794181600; 96656621939400; 96656761513700; 307693888; 96657144714500; 96657145690000; 90%; 28 (-57 dBm); b'happy'
2024-11-22 12:58:07,254 - 12:58:06.494; 60; 0; 96040794181600; 96657401619300; 96657561202100; 369890695; 96658004769400; 96658005996500; 90%; 28 (-57 dBm); b'happy'
2024-11-22 12:58:07,978 - 12:58:07.255; 60; 1; 96040794181600; 96658163343200; 96658259359900; 410049241; 96658744358900; 96658744888800; 100%; 31 (-51 dBm); b'happy'
2024-11-22 12:58:08,811 - 12:58:07.979; 60; 2; 96040794181600; 96658886663500; 96659016995800; 447453473; 96659544279700; 96659545149300; 100%; 31 (-51 dBm); b'happy'
2024-11-22 12:58:09,523 - 12:58:08.812; 60; 3; 96040794181600; 96659719388900; 96659855791500; 324561045; 96660264067800; 96660264796800; 100%; 31 (-51 dBm); b'happy'
2024-11-22 12:58:10,222 - 12:58:09.524; 60; 4; 96040794181600; 96660432007700; 96660564292600; 333211033; 96660963701000; 96660964126100; 100%; 31 (-51 dBm); b'happy'
2024-11-22 12:58:10,874 - 12:58:10.222; 60; 5; 96040794181600; 96661130528300; 96661255915000; 279313458; 96661604075700; 96661604460800; 100%; 31 (-51 dBm); b'neutral'
2024-11-22 12:58:11,542 - 12:58:10.875; 60; 6; 96040794181600; 96661783575800; 96661949041400; 268980272; 96662304552600; 96662305242200; 100%; 31 (-51 dBm); b'happy'
2024-11-22 12:58:12,128 - 12:58:11.542; 60; 7; 96040794181600; 96662450787200; 96662583694100; 248599751; 96662904287200; 96662905073400; 100%; 31 (-51 dBm); b'None'
2024-11-22 12:58:12,831 - 12:58:12.129; 60; 8; 96040794181600; 96663037280200; 96663201579000; 309189741; 96663583849200; 96663584588200; 100%; 31 (-51 dBm); b'neutral'
2024-11-22 12:58:13,594 - 12:58:12.832; 60; 9; 96040794181600; 96663740339700; 96663869605500; 303955598; 96664243490100; 96664243951600; 100%; 31 (-51 dBm); b'happy'
2024-11-22 12:58:14,271 - 12:58:13.594; 60; 10; 96040794181600; 96664502819000; 96664659478100; 292399744; 96665063399100; 96665063900000; 100%; 31 (-51 dBm); b'happy'
2024-11-22 12:58:15,180 - 12:58:14.271; 60; 11; 96040794181600; 96665180152800; 96665335531000; 358774746; 96665944153100; 96665945787600; 26 (-61 dBm); 83%; b'happy'
2024-11-22 12:58:15,871 - 12:58:15.181; 60; 12; 96040794181600; 96666088423700; 96666237413100; 301456907; 96666604522400; 96666605512100; 26 (-61 dBm); 83%; b'happy'
2024-11-22 12:58:16,620 - 12:58:15.875; 61; 0; 96040794181600; 96666782956900; 96666948531700; 340495045; 96667364444200; 96667365019000; 26 (-61 dBm); 83%; b'happy'
2024-11-22 12:58:17,360 - 12:58:16.621; 61; 1; 96040794181600; 96667529146500; 96667646679900; 386799260; 96668103297900; 96668103858500; 26 (-61 dBm); 83%; b'happy'
2024-11-22 12:58:18,782 - 12:58:17.361; 61; 2; 96040794181600; 96668268896800; 96668395875000; 437030025; 96669150865600; 96669209167000; 26 (-61 dBm); 83%; b'happy'
2024-11-22 12:58:19,582 - 12:58:18.783; 61; 3; 96040794181600; 96669691528600; 96669868568900; 318203703; 96670343075800; 96670343783300; 26 (-61 dBm); 83%; b'happy'
2024-11-22 12:58:20,264 - 12:58:19.583; 61; 4; 96040794181600; 96670491653100; 96670615396000; 329956869; 96671023218400; 96671023974000; 26 (-61 dBm); 83%; b'happy'
2024-11-22 12:58:21,019 - 12:58:20.265; 61; 5; 96040794181600; 96671173269200; 96671433134200; 278493883; 96671783364800; 96671784340800; 26 (-61 dBm); 83%; b'neutral'
2024-11-22 12:58:21,678 - 12:58:21.021; 61; 6; 96040794181600; 96671928466900; 96672089191900; 288799315; 96672443989700; 96672444715500; 26 (-61 dBm); 83%; b'happy'
2024-11-22 12:58:22,302 - 12:58:21.679; 61; 7; 96040794181600; 96672587048700; 96672719136800; 264682804; 96673066373600; 96673067392700; 26 (-61 dBm); 83%; b'None'
2024-11-22 12:58:22,977 - 12:58:22.303; 61; 8; 96040794181600; 96673211949800; 96673373025600; 300770895; 96673747183900; 96673747846600; 26 (-61 dBm); 83%; b'neutral'
2024-11-22 12:58:23,609 - 12:58:22.978; 61; 9; 96040794181600; 96673886171600; 96674022961300; 298245346; 96674382588100; 96674383208100; 26 (-61 dBm); 83%; b'happy'
2024-11-22 12:58:24,262 - 12:58:23.610; 61; 10; 96040794181600; 96674517991700; 96674654954300; 286418807; 96675023258200; 96675024171500; 100%; 31 (-51 dBm); b'happy'
2024-11-22 12:58:25,024 - 12:58:24.262; 61; 11; 96040794181600; 96675171037200; 96675324968400; 362953880; 96675772968600; 96675773554200; 100%; 31 (-51 dBm); b'happy'
2024-11-22 12:58:25,725 - 12:58:25.025; 61; 12; 96040794181600; 96675932505000; 96676093326400; 293864036; 96676462481000; 96676463189400; 100%; 31 (-51 dBm); b'happy'
2024-11-22 12:58:26,546 - 12:58:25.727; 62; 0; 96040794181600; 96676635627600; 96676847828600; 348532090; 96677283114800; 96677283819100; 100%; 31 (-51 dBm); b'happy'
2024-11-22 12:58:27,400 - 12:58:26.547; 62; 1; 96040794181600; 96677455186800; 96677556730500; 386858209; 96678022684300; 96678023387900; 100%; 31 (-51 dBm); b'happy'
2024-11-22 12:58:28,186 - 12:58:27.401; 62; 2; 96040794181600; 96678308772800; 96678452677800; 433075109; 96678965589300; 96678966352800; 100%; 31 (-51 dBm); b'happy'
2024-11-22 12:58:28,956 - 12:58:28.187; 62; 3; 96040794181600; 96679095305100; 96679210904400; 318065858; 96679604029500; 96679605455200; 100%; 31 (-51 dBm); b'happy'
2024-11-22 12:58:29,669 - 12:58:28.957; 62; 4; 96040794181600; 96679864927600; 96680012752300; 329921617; 96680422580900; 96680423459800; 100%; 31 (-51 dBm); b'happy'
2024-11-22 12:58:30,298 - 12:58:29.670; 62; 5; 96040794181600; 96680578226300; 96680707547600; 276714362; 96681052532700; 96681053093300; 100%; 31 (-51 dBm); b'neutral'
2024-11-22 12:58:30,986 - 12:58:30.298; 62; 6; 96040794181600; 96681206730500; 96681384851100; 274486867; 96681723445000; 96681725059700; 100%; 31 (-51 dBm); b'happy'
2024-11-22 12:58:31,601 - 12:58:30.987; 62; 7; 96040794181600; 96681895171500; 96682042390000; 261296548; 96682382570000; 96682383156600; 100%; 31 (-51 dBm); b'None'
2024-11-22 12:58:32,273 - 12:58:31.601; 62; 8; 96040794181600; 96682509752900; 96682658576500; 297964059; 96683022374900; 96683022781900; 100%; 31 (-51 dBm); b'neutral'
2024-11-22 12:58:32,946 - 12:58:32.274; 62; 9; 96040794181600; 96683181635000; 96683318406000; 307816425; 96683714836800; 96683715339000; 100%; 31 (-51 dBm); b'happy'
2024-11-22 12:58:33,710 - 12:58:32.946; 62; 10; 96040794181600; 96683855142700; 96683984362000; 280084255; 96684458515300; 96684459636600; 100%; 31 (-51 dBm); b'happy'
2024-11-22 12:58:34,682 - 12:58:33.711; 62; 11; 96040794181600; 96684618975600; 96684780276600; 346553197; 96685434753300; 96685435644700; 100%; 31 (-51 dBm); b'happy'
2024-11-22 12:58:35,389 - 12:58:34.683; 62; 12; 96040794181600; 96685591391500; 96685749969200; 295297137; 96686114899600; 96686115734400; 100%; 31 (-51 dBm); b'happy'
2024-11-22 12:58:36,158 - 12:58:35.390; 63; 0; 96040794181600; 96686297583600; 96686486068000; 360567689; 96686910787800; 96686911884000; 25 (-63 dBm); 80%; b'happy'
2024-11-22 12:58:37,015 - 12:58:36.160; 63; 1; 96040794181600; 96687067944900; 96687191727600; 392515704; 96687657128700; 96687672319900; 25 (-63 dBm); 80%; b'happy'
2024-11-22 12:58:37,905 - 12:58:37.017; 63; 2; 96040794181600; 96687924525100; 96688149174300; 431173865; 96688662094300; 96688671831300; 25 (-63 dBm); 80%; b'happy'
2024-11-22 12:58:38,551 - 12:58:37.905; 63; 3; 96040794181600; 96688813125800; 96688932022200; 318130278; 96689309413500; 96689310621700; 25 (-63 dBm); 80%; b'happy'
2024-11-22 12:58:39,256 - 12:58:38.552; 63; 4; 96040794181600; 96689460041800; 96689586962100; 350920246; 96690001654800; 96690002404500; 25 (-63 dBm); 80%; b'happy'
2024-11-22 12:58:39,884 - 12:58:39.256; 63; 5; 96040794181600; 96690164017700; 96690286169200; 280591663; 96690634343000; 96690634944000; 25 (-63 dBm); 80%; b'neutral'
2024-11-22 12:58:40,602 - 12:58:39.884; 63; 6; 96040794181600; 96690792332800; 96690926024700; 282391271; 96691337274000; 96691338046700; 25 (-63 dBm); 80%; b'happy'
2024-11-22 12:58:41,415 - 12:58:40.603; 63; 7; 96040794181600; 96691510571100; 96691662066500; 270051866; 96692009046000; 96692009548200; 25 (-63 dBm); 80%; b'None'
2024-11-22 12:58:42,058 - 12:58:41.416; 63; 8; 96040794181600; 96692323930400; 96692487797900; 296436513; 96692857192800; 96692858014000; 25 (-63 dBm); 80%; b'neutral'
2024-11-22 12:58:42,678 - 12:58:42.058; 63; 9; 96040794181600; 96692966289200; 96693076354100; 301014476; 96693454255700; 96693454910700; 25 (-63 dBm); 80%; b'happy'
2024-11-22 12:58:43,356 - 12:58:42.678; 63; 10; 96040794181600; 96693587017900; 96693731783800; 289642755; 96694098987700; 96694100158800; 25 (-63 dBm); 80%; b'happy'
2024-11-22 12:58:44,210 - 12:58:43.357; 63; 11; 96040794181600; 96694265398000; 96694430678800; 348058199; 96694857069400; 96694857888400; 25 (-63 dBm); 80%; b'happy'
2024-11-22 12:58:44,957 - 12:58:44.211; 63; 12; 96040794181600; 96695119978400; 96695231474800; 294620663; 96695599918100; 96695601384100; 25 (-63 dBm); 80%; b'happy'
2024-11-22 12:58:45,800 - 12:58:44.959; 64; 0; 96040794181600; 96695866501100; 96695983693000; 340579992; 96696548575300; 96696548918300; 25 (-63 dBm); 80%; b'happy'
2024-11-22 12:58:46,563 - 12:58:45.801; 64; 1; 96040794181600; 96696708937300; 96696852227500; 388613311; 96697301049400; 96697301813300; 25 (-63 dBm); 80%; b'happy'
2024-11-22 12:58:47,885 - 12:58:46.564; 64; 2; 96040794181600; 96697472753900; 96697614210800; 433018945; 96698257254800; 96698258233100; 25 (-63 dBm); 80%; b'happy'
2024-11-22 12:58:48,735 - 12:58:47.887; 64; 3; 96040794181600; 96698794952100; 96698923695500; 315427742; 96699321453800; 96699323560800; 25 (-63 dBm); 80%; b'happy'
2024-11-22 12:58:49,624 - 12:58:48.736; 64; 4; 96040794181600; 96699644414900; 96699795571400; 338973404; 96700378598900; 96700379332200; 25 (-63 dBm); 80%; b'happy'
2024-11-22 12:58:50,397 - 12:58:49.625; 64; 5; 96040794181600; 96700533375900; 96700713995900; 284829037; 96701129449300; 96701129866700; 25 (-63 dBm); 80%; b'neutral'
2024-11-22 12:58:51,053 - 12:58:50.398; 64; 6; 96040794181600; 96701305464800; 96701474097700; 276175320; 96701808792100; 96701809147700; 25 (-63 dBm); 80%; b'happy'
2024-11-22 12:58:51,649 - 12:58:51.054; 64; 7; 96040794181600; 96701962056100; 96702113787600; 249546349; 96702426231600; 96702426936100; 25 (-63 dBm); 80%; b'None'
2024-11-22 12:58:52,502 - 12:58:51.650; 64; 8; 96040794181600; 96702558070500; 96702703351700; 307344174; 96703258516600; 96703259748400; 25 (-63 dBm); 80%; b'neutral'
2024-11-22 12:58:53,117 - 12:58:52.502; 64; 9; 96040794181600; 96703410630900; 96703521560600; 302566688; 96703889249600; 96703889642000; 25 (-63 dBm); 80%; b'happy'
2024-11-22 12:58:53,913 - 12:58:53.118; 64; 10; 96040794181600; 96704026303300; 96704191379900; 284615703; 96704676265700; 96704678113200; 25 (-63 dBm); 80%; b'happy'
2024-11-22 12:58:54,940 - 12:58:53.914; 64; 11; 96040794181600; 96704822406300; 96704975605300; 352169864; 96705577697000; 96705578381800; 25 (-63 dBm); 80%; b'happy'
2024-11-22 12:58:55,785 - 12:58:54.941; 64; 12; 96040794181600; 96705849387900; 96705998583900; 309652700; 96706538245000; 96706539042300; 25 (-63 dBm); 80%; b'happy'
2024-11-22 12:58:56,777 - 12:58:55.789; 65; 0; 96040794181600; 96706697675500; 96706867537000; 348593395; 96707498510100; 96707499199700; 25 (-63 dBm); 80%; b'happy'
2024-11-22 12:58:57,650 - 12:58:56.778; 65; 1; 96040794181600; 96707686383100; 96707939139200; 399361658; 96708429059700; 96708429521200; 25 (-63 dBm); 80%; b'happy'
2024-11-22 12:58:58,658 - 12:58:57.651; 65; 2; 96040794181600; 96708559508400; 96708694933300; 447358347; 96709410055300; 96709410880500; 25 (-63 dBm); 80%; b'happy'
2024-11-22 12:58:59,441 - 12:58:58.659; 65; 3; 96040794181600; 96709567842800; 96709687054900; 331524115; 96710213172100; 96710214131400; 25 (-63 dBm); 80%; b'happy'
2024-11-22 12:59:00,275 - 12:58:59.442; 65; 4; 96040794181600; 96710350274400; 96710465320700; 341562953; 96710953324700; 96710954123000; 25 (-63 dBm); 80%; b'happy'
2024-11-22 12:59:01,270 - 12:59:00.275; 65; 5; 96040794181600; 96711183826700; 96711330818400; 309045530; 96711870309300; 96711870775700; 25 (-63 dBm); 80%; b'neutral'
2024-11-22 12:59:02,123 - 12:59:01.272; 65; 6; 96040794181600; 96712179737900; 96712313000900; 277474250; 96712905759800; 96712906868500; 25 (-63 dBm); 80%; b'happy'
2024-11-22 12:59:02,829 - 12:59:02.124; 65; 7; 96040794181600; 96713032297400; 96713148604200; 263993586; 96713548371700; 96713549142300; 25 (-63 dBm); 80%; b'None'
2024-11-22 12:59:03,636 - 12:59:02.830; 65; 8; 96040794181600; 96713738794300; 96713864785300; 307211650; 96714377758300; 96714418010900; 25 (-63 dBm); 80%; b'neutral'
2024-11-22 12:59:04,410 - 12:59:03.637; 65; 9; 96040794181600; 96714545105900; 96714668675300; 311328483; 96715163149200; 96715164210800; 25 (-63 dBm); 80%; b'happy'
2024-11-22 12:59:05,012 - 12:59:04.411; 65; 10; 96040794181600; 96715318894600; 96715445747700; 298278408; 96715805816700; 96715806500800; 25 (-63 dBm); 80%; b'happy'
2024-11-22 12:59:06,311 - 12:59:05.014; 65; 11; 96040794181600; 96715922072900; 96716061010400; 363001782; 96716609735000; 96716610304900; 25 (-63 dBm); 80%; b'happy'
2024-11-22 12:59:06,973 - 12:59:06.312; 65; 12; 96040794181600; 96717220538900; 96717332422200; 318864993; 96717711222600; 96717712090900; 25 (-63 dBm); 80%; b'happy'
2024-11-22 12:59:07,796 - 12:59:06.988; 66; 0; 96040794181600; 96717895856200; 96718002338600; 362487432; 96718550955400; 96718551344800; 25 (-63 dBm); 80%; b'happy'
2024-11-22 12:59:08,670 - 12:59:07.797; 66; 1; 96040794181600; 96718704704100; 96718820273500; 423915894; 96719302531800; 96719303768900; 25 (-63 dBm); 80%; b'happy'
2024-11-22 12:59:09,509 - 12:59:08.671; 66; 2; 96040794181600; 96719579054200; 96719690364100; 453327829; 96720265890500; 96720266323200; 25 (-63 dBm); 80%; b'happy'
2024-11-22 12:59:10,382 - 12:59:09.510; 66; 3; 96040794181600; 96720417978600; 96720552778300; 337109272; 96721149865400; 96721151066700; 25 (-63 dBm); 80%; b'happy'
2024-11-22 12:59:11,222 - 12:59:10.384; 66; 4; 96040794181600; 96721292175400; 96721410230600; 373232112; 96721865661100; 96721866430800; 25 (-63 dBm); 80%; b'happy'
2024-11-22 12:59:12,167 - 12:59:11.222; 66; 5; 96040794181600; 96722130687100; 96722280491800; 287235562; 96722769122800; 96722769528500; 25 (-63 dBm); 80%; b'neutral'
2024-11-22 12:59:12,952 - 12:59:12.169; 66; 6; 96040794181600; 96723076594600; 96723220188600; 269777166; 96723709192900; 96723709572500; 25 (-63 dBm); 80%; b'happy'
2024-11-22 12:59:13,542 - 12:59:12.953; 66; 7; 96040794181600; 96723861089600; 96723980016800; 249333291; 96724290251600; 96724290606300; 25 (-63 dBm); 80%; b'None'
2024-11-22 12:59:14,353 - 12:59:13.543; 66; 8; 96040794181600; 96724451153100; 96724572459400; 298465518; 96725089324700; 96725090315800; 25 (-63 dBm); 80%; b'neutral'
2024-11-22 12:59:15,136 - 12:59:14.354; 66; 9; 96040794181600; 96725262648800; 96725372703700; 311352762; 96725889939000; 96725903205300; 25 (-63 dBm); 80%; b'happy'
2024-11-22 12:59:15,960 - 12:59:15.137; 66; 10; 96040794181600; 96726045565300; 96726154283200; 296344075; 96726709157500; 96726709570600; 25 (-63 dBm); 80%; b'happy'
2024-11-22 12:59:16,934 - 12:59:15.961; 66; 11; 96040794181600; 96726869109800; 96727000260300; 344489206; 96727568959000; 96727570328800; 25 (-63 dBm); 80%; b'happy'
2024-11-22 12:59:17,838 - 12:59:16.935; 66; 12; 96040794181600; 96727842897100; 96727959919900; 293496090; 96728582288400; 96728586788000; 25 (-63 dBm); 80%; b'happy'
2024-11-22 12:59:18,551 - 12:59:17.839; 67; 0; 96040794181600; 96728747683600; 96728859736600; 340343290; 96729296247700; 96729297623400; 25 (-63 dBm); 80%; b'happy'
2024-11-22 12:59:19,273 - 12:59:18.552; 67; 1; 96040794181600; 96729460230100; 96729547261200; 399264002; 96730009826200; 96730010818200; 25 (-63 dBm); 80%; b'happy'
2024-11-22 12:59:20,050 - 12:59:19.274; 67; 2; 96040794181600; 96730181998500; 96730296149700; 432871613; 96730826781300; 96730827194800; 25 (-63 dBm); 80%; b'happy'
2024-11-22 12:59:20,934 - 12:59:20.051; 67; 3; 96040794181600; 96730959256800; 96731122293100; 323986352; 96731579995600; 96731580810100; 25 (-63 dBm); 80%; b'happy'
2024-11-22 12:59:21,673 - 12:59:20.935; 67; 4; 96040794181600; 96731843043700; 96731999740600; 332821701; 96732424938000; 96732425547000; 25 (-63 dBm); 80%; b'happy'
2024-11-22 12:59:22,335 - 12:59:21.674; 67; 5; 96040794181600; 96732582327900; 96732729626900; 278111306; 96733087617600; 96733088123700; 25 (-63 dBm); 80%; b'neutral'
2024-11-22 12:59:22,987 - 12:59:22.335; 67; 6; 96040794181600; 96733243251400; 96733349690900; 267228794; 96733684604800; 96733687287600; 25 (-63 dBm); 80%; b'happy'
2024-11-22 12:59:23,577 - 12:59:22.987; 67; 7; 96040794181600; 96733896203200; 96734007689200; 257460439; 96734326503600; 96734326850500; 25 (-63 dBm); 80%; b'None'
2024-11-22 12:59:24,222 - 12:59:23.578; 67; 8; 96040794181600; 96734486662600; 96734613600900; 303374085; 96734985273100; 96734986213800; 25 (-63 dBm); 80%; b'neutral'
2024-11-22 12:59:24,960 - 12:59:24.223; 67; 9; 96040794181600; 96735131673800; 96735231999300; 311236589; 96735606568400; 96735607376500; 25 (-63 dBm); 80%; b'happy'
2024-11-22 12:59:25,791 - 12:59:24.962; 67; 10; 96040794181600; 96735870160200; 96736013669400; 286045831; 96736548791600; 96736549206200; 25 (-63 dBm); 80%; b'happy'
2024-11-22 12:59:26,559 - 12:59:25.792; 67; 11; 96040794181600; 96736700354100; 96736817680300; 343773354; 96737224520200; 96737225290500; 25 (-63 dBm); 80%; b'happy'
2024-11-22 12:59:27,360 - 12:59:26.560; 67; 12; 96040794181600; 96737468848200; 96737592516800; 302366789; 96738128458200; 96738129018000; 25 (-63 dBm); 80%; b'happy'
