2024-11-29 14:10:06,873 - 14:10:05.953; 8; 6; 160830; 9981709015197; 1732885806390411579; 1732885806329560594; 274394727; 1732885806696680081; 1732885806869420916; 0; 70/70; happy; 54
2024-11-29 14:10:07,591 - 14:10:06.874; 8; 7; 154911; 9981709015197; 1732885807208991199; 1732885807258608400; 261254895; 1732885807523974275; 1732885807586882495; 0; 70/70; None; 53
2024-11-29 14:10:08,331 - 14:10:07.591; 8; 8; 159371; 9981709015197; 1732885807926777509; 1732885807978861016; 295266958; 1732885808290752194; 1732885808328223197; 0; 70/70; neutral; 56
2024-11-29 14:10:09,023 - 14:10:08.331; 8; 9; 136689; 9981709015197; 1732885808541948818; 1732885808557548255; 307074859; 1732885808915268475; 1732885809019706670; 0; 70/70; happy; 54
2024-11-29 14:10:09,875 - 14:10:09.023; 8; 10; 149083; 9981709015197; 1732885809360790817; 1732885809468540151; 284460002; 1732885809717269404; 1732885809871849789; 0; 70/70; happy; 54
2024-11-29 14:10:10,663 - 14:10:09.876; 9; 0; 140544; 9981709015197; 1732885810077142707; 1732885810101483264; 351526522; 1732885810410314227; 1732885810658721559; 0; 70/70; happy; 54
2024-11-29 14:10:11,685 - 14:10:10.663; 9; 1; 135250; 9981709015197; 1732885810997743571; 1732885811057034838; 398118347; 1732885811486318057; 1732885811682171971; 0; 70/70; happy; 54
2024-11-29 14:10:12,608 - 14:10:11.685; 9; 2; 142603; 9981709015197; 1732885811919187720; 1732885811969557225; 440311467; 1732885812416758283; 1732885812604118443; 0; 70/70; happy; 54
2024-11-29 14:10:13,528 - 14:10:12.608; 9; 3; 139179; 9981709015197; 1732885812942158526; 1732885812996161692; 326736891; 1732885813343821563; 1732885813525382670; 0; 70/70; happy; 54
2024-11-29 14:10:14,451 - 14:10:13.529; 9; 4; 150641; 9981709015197; 1732885813764297668; 1732885813754753414; 355247701; 1732885814168952145; 1732885814447331187; 0; 70/70; happy; 54
2024-11-29 14:10:15,169 - 14:10:14.451; 9; 5; 153171; 9981709015197; 1732885814682877517; 1732885814693138051; 283088420; 1732885815087538483; 1732885815164916763; 0; 70/70; neutral; 56
