2024-12-03 08:59:00,892 - 08:59:00.283; 51; 4; 150641; 4263744495820; 1733212740363709613; 1.7332127403822377e+18; 351226689; 1733212740808366254; 1733212740868811704; -56; 54/70; happy; 54
2024-12-03 08:59:01,434 - 08:59:00.892; 51; 5; 153171; 4263744495820; 1733212740972319380; 1.7332127409889075e+18; 286189148; 1733212741352471759; 1733212741411296158; -56; 54/70; neutral; 56
2024-12-03 08:59:01,969 - 08:59:01.434; 51; 6; 160830; 4263744495820; 1733212741512682260; 1.7332127415324063e+18; 276214358; 1733212741885372856; 1733212741944883690; -56; 54/70; happy; 54
2024-12-03 08:59:02,476 - 08:59:01.969; 51; 7; 154911; 4263744495820; 1733212742047575201; 1.7332127420650673e+18; 251246980; 1733212742393341585; 1733212742452343190; -56; 54/70; None; 53
2024-12-03 08:59:03,042 - 08:59:02.476; 51; 8; 159371; 4263744495820; 1733212742556821186; 1.7332127425753697e+18; 304901318; 1733212742958430618; 1733212743018402956; -56; 54/70; neutral; 56
2024-12-03 08:59:03,598 - 08:59:03.042; 51; 9; 136689; 4263744495820; 1733212743119623145; 1.7332127431355576e+18; 304414860; 1733212743515573295; 1733212743575258563; -56; 54/70; happy; 54
2024-12-03 08:59:04,151 - 08:59:03.599; 51; 10; 149083; 4263744495820; 1733212743680745360; 1.733212743695494e+18; 295436556; 1733212744067583519; 1733212744128291572; -56; 54/70; happy; 54
2024-12-03 08:59:04,759 - 08:59:04.151; 52; 0; 140544; 4263744495820; 1733212744231934581; 1.7332127442438618e+18; 356422912; 1733212744675515250; 1733212744735192588; -56; 54/70; happy; 54
2024-12-03 08:59:05,426 - 08:59:04.759; 52; 1; 135250; 4263744495820; 1733212744841441077; 1.7332127448517635e+18; 411312570; 1733212745343494997; 1733212745401880685; -56; 54/70; happy; 54
2024-12-03 08:59:06,150 - 08:59:05.426; 52; 2; 142603; 4263744495820; 1733212745504444580; 1.733212745527649e+18; 465938965; 1733212746067683857; 1733212746127161325; -56; 54/70; happy; 54
2024-12-03 08:59:06,743 - 08:59:06.150; 52; 3; 139179; 4263744495820; 1733212746227667604; 1.733212746248849e+18; 335973135; 1733212746659580966; 1733212746720309896; -56; 54/70; happy; 54
2024-12-03 08:59:07,351 - 08:59:06.743; 52; 4; 150641; 4263744495820; 1733212746823223392; 1.7332127468371187e+18; 352645171; 1733212747267438840; 1733212747326492881; 62/70; -48; happy; 54
2024-12-03 08:59:07,910 - 08:59:07.351; 52; 5; 153171; 4263744495820; 1733212747431264841; 1.7332127474474826e+18; 301940810; 1733212747827465961; 1733212747886540554; -56; 54/70; neutral; 56
2024-12-03 08:59:08,447 - 08:59:07.910; 52; 6; 160830; 4263744495820; 1733212747987545336; 1.733212748006615e+18; 283235531; 1733212748365118956; 1733212748423623020; -56; 54/70; happy; 54
2024-12-03 08:59:08,969 - 08:59:08.447; 52; 7; 154911; 4263744495820; 1733212748527397113; 1.7332127485426196e+18; 266130297; 1733212748886415129; 1733212748945804815; -56; 54/70; None; 53
2024-12-03 08:59:09,532 - 08:59:08.969; 52; 8; 159371; 4263744495820; 1733212749047701630; 1.7332127490663514e+18; 304410940; 1733212749448132250; 1733212749508697217; -56; 54/70; neutral; 56
2024-12-03 08:59:10,109 - 08:59:09.532; 52; 9; 136689; 4263744495820; 1733212749613345336; 1.7332127496224527e+18; 326572254; 1733212750027008512; 1733212750085873203; -56; 54/70; happy; 54
2024-12-03 08:59:10,670 - 08:59:10.109; 52; 10; 149083; 4263744495820; 1733212750188259866; 1.7332127502015035e+18; 306711166; 1733212750585490938; 1733212750647349765; -56; 54/70; happy; 54
2024-12-03 08:59:11,283 - 08:59:10.670; 53; 0; 140544; 4263744495820; 1733212750749415242; 1.7332127507609423e+18; 360433626; 1733212751199051615; 1733212751259392995; -56; 54/70; happy; 54
2024-12-03 08:59:11,948 - 08:59:11.283; 53; 1; 135250; 4263744495820; 1733212751364441212; 1.733212751375228e+18; 411149417; 1733212751865416662; 1733212751923310157; -56; 54/70; happy; 54
2024-12-03 08:59:12,677 - 08:59:11.948; 53; 2; 142603; 4263744495820; 1733212752028537756; 1.7332127520474506e+18; 469373748; 1733212752594361845; 1733212752654224182; -50; 60/70; happy; 54
2024-12-03 08:59:13,278 - 08:59:12.678; 53; 3; 139179; 4263744495820; 1733212752756598467; 1.733212752776857e+18; 341521214; 1733212753195014792; 1733212753255437306; 55/70; -55; happy; 54
2024-12-03 08:59:13,879 - 08:59:13.282; 53; 4; 150641; 4263744495820; 1733212753360443399; 1.7332127533777656e+18; 341281680; 1733212753795383304; 1733212753854777706; -56; 54/70; happy; 54
2024-12-03 08:59:14,425 - 08:59:13.879; 53; 5; 153171; 4263744495820; 1733212753960360296; 1.733212753973865e+18; 288689787; 1733212754341407333; 1733212754400887721; -56; 54/70; neutral; 56
2024-12-03 08:59:14,958 - 08:59:14.425; 53; 6; 160830; 4263744495820; 1733212754505344741; 1.7332127545200732e+18; 277344126; 1733212754874403616; 1733212754934010654; -56; 54/70; happy; 54
2024-12-03 08:59:15,475 - 08:59:14.958; 53; 7; 154911; 4263744495820; 1733212755036367493; 1.7332127550543887e+18; 259002503; 1733212755390095362; 1733212755451385816; -56; 54/70; None; 53
2024-12-03 08:59:16,046 - 08:59:15.475; 53; 8; 159371; 4263744495820; 1733212755557416069; 1.7332127555747272e+18; 312054111; 1733212755963062955; 1733212756022895354; -56; 54/70; neutral; 56
2024-12-03 08:59:16,604 - 08:59:16.046; 53; 9; 136689; 4263744495820; 1733212756122949549; 1.7332127561342044e+18; 310557838; 1733212756519538996; 1733212756581143536; -56; 54/70; happy; 54
2024-12-03 08:59:17,166 - 08:59:16.604; 53; 10; 149083; 4263744495820; 1733212756685706840; 1.7332127567013281e+18; 304777215; 1733212757083617165; 1733212757143091193; -56; 54/70; happy; 54
2024-12-03 08:59:17,769 - 08:59:17.166; 54; 0; 140544; 4263744495820; 1733212757243890086; 1.7332127572581489e+18; 351617646; 1733212757686004108; 1733212757746008700; -56; 54/70; happy; 54
2024-12-03 08:59:18,439 - 08:59:17.769; 54; 1; 135250; 4263744495820; 1733212757847834168; 1.7332127578585574e+18; 421238388; 1733212758356455063; 1733212758415248076; -56; 54/70; happy; 54
2024-12-03 08:59:19,156 - 08:59:18.439; 54; 2; 142603; 4263744495820; 1733212758519542231; 1.733212758538909e+18; 457408778; 1733212759074449351; 1733212759133331070; -50; 60/70; happy; 54
2024-12-03 08:59:19,753 - 08:59:19.156; 54; 3; 139179; 4263744495820; 1733212759237252138; 1.7332127592601234e+18; 333415014; 1733212759669476382; 1733212759728668218; -56; 54/70; happy; 54
2024-12-03 08:59:20,358 - 08:59:19.753; 54; 4; 150641; 4263744495820; 1733212759832397088; 1.733212759851278e+18; 349013442; 1733212760274976617; 1733212760336463680; -56; 54/70; happy; 54
2024-12-03 08:59:20,909 - 08:59:20.359; 54; 5; 153171; 4263744495820; 1733212760440260178; 1.7332127604586898e+18; 291632155; 1733212760826405829; 1733212760886401234; 55/70; -55; neutral; 56
2024-12-03 08:59:21,452 - 08:59:20.910; 54; 6; 160830; 4263744495820; 1733212760987760244; 1.7332127610068662e+18; 284912168; 1733212761368949166; 1733212761429190055; -56; 54/70; happy; 54
2024-12-03 08:59:21,959 - 08:59:21.452; 54; 7; 154911; 4263744495820; 1733212761531660472; 1.7332127615461596e+18; 252896316; 1733212761874506425; 1733212761935915697; -56; 54/70; None; 53
2024-12-03 08:59:22,525 - 08:59:21.959; 54; 8; 159371; 4263744495820; 1733212762039784464; 1.7332127620577405e+18; 306999881; 1733212762442358535; 1733212762501536072; -56; 54/70; neutral; 56
2024-12-03 08:59:23,086 - 08:59:22.525; 54; 9; 136689; 4263744495820; 1733212762603704114; 1.7332127626181673e+18; 310980305; 1733212763005744031; 1733212763064957825; -56; 54/70; happy; 54
2024-12-03 08:59:23,634 - 08:59:23.086; 54; 10; 149083; 4263744495820; 1733212763169267294; 1.7332127631816005e+18; 293800879; 1733212763551053486; 1733212763611613582; 62/70; -48; happy; 54
2024-12-03 08:59:24,244 - 08:59:23.635; 55; 0; 140544; 4263744495820; 1733212763716349737; 1.7332127637291745e+18; 351093308; 1733212764160458786; 1733212764219068669; -56; 54/70; happy; 54
2024-12-03 08:59:24,909 - 08:59:24.244; 55; 1; 135250; 4263744495820; 1733212764323274479; 1.7332127643380127e+18; 409745794; 1733212764827473164; 1733212764885559860; -56; 54/70; happy; 54
2024-12-03 08:59:25,644 - 08:59:24.910; 55; 2; 142603; 4263744495820; 1733212764987565613; 1.7332127650072312e+18; 476028124; 1733212765560341926; 1733212765620120274; -56; 54/70; happy; 54
2024-12-03 08:59:26,238 - 08:59:25.644; 55; 3; 139179; 4263744495820; 1733212765724281469; 1.733212765745437e+18; 331036306; 1733212766155387390; 1733212766213762153; -56; 54/70; happy; 54
2024-12-03 08:59:26,844 - 08:59:26.238; 55; 4; 150641; 4263744495820; 1733212766316368707; 1.7332127663338824e+18; 349378349; 1733212766761120615; 1733212766820934836; 55/70; -55; happy; 54
2024-12-03 08:59:27,418 - 08:59:26.845; 55; 5; 153171; 4263744495820; 1733212766927004251; 1.7332127669415347e+18; 313928701; 1733212767334038770; 1733212767394023084; 53/70; -57; neutral; 56
2024-12-03 08:59:27,956 - 08:59:27.418; 55; 6; 160830; 4263744495820; 1733212767495783075; 1.733212767513107e+18; 283279391; 1733212767873029600; 1733212767930757558; 55/70; -55; happy; 54
2024-12-03 08:59:28,482 - 08:59:27.956; 55; 7; 154911; 4263744495820; 1733212768036100696; 1.733212768049934e+18; 270831071; 1733212768398014820; 1733212768458879319; -56; 54/70; None; 53
2024-12-03 08:59:29,040 - 08:59:28.482; 55; 8; 159371; 4263744495820; 1733212768560890289; 1.7332127685786122e+18; 304040515; 1733212768957162586; 1733212769016951416; -56; 54/70; neutral; 56
2024-12-03 08:59:29,620 - 08:59:29.040; 55; 9; 136689; 4263744495820; 1733212769119073351; 1.7332127691289728e+18; 328464193; 1733212769534362925; 1733212769596127047; -56; 54/70; happy; 54
2024-12-03 08:59:30,182 - 08:59:29.620; 55; 10; 149083; 4263744495820; 1733212769699358037; 1.7332127697130803e+18; 311527364; 1733212770100357990; 1733212770158920399; -56; 54/70; happy; 54
2024-12-03 08:59:30,814 - 08:59:30.182; 56; 0; 140544; 4263744495820; 1733212770265049385; 1.7332127702760893e+18; 373141358; 1733212770729126465; 1733212770791202015; -56; 54/70; happy; 54
2024-12-03 08:59:31,485 - 08:59:30.815; 56; 1; 135250; 4263744495820; 1733212770896013169; 1.7332127709059356e+18; 419200016; 1733212771402026738; 1733212771461200771; -56; 54/70; happy; 54
2024-12-03 08:59:32,195 - 08:59:31.486; 56; 2; 142603; 4263744495820; 1733212771565389194; 1.7332127715853394e+18; 451829967; 1733212772113848275; 1733212772171165714; -56; 54/70; happy; 54
2024-12-03 08:59:32,802 - 08:59:32.195; 56; 3; 139179; 4263744495820; 1733212772276123405; 1.7332127722965752e+18; 344865327; 1733212772718535796; 1733212772779024377; -56; 54/70; happy; 54
2024-12-03 08:59:33,404 - 08:59:32.802; 56; 4; 150641; 4263744495820; 1733212772880327748; 1.7332127728986314e+18; 346887150; 1733212773320948977; 1733212773380910449; -56; 54/70; happy; 54
2024-12-03 08:59:33,951 - 08:59:33.404; 56; 5; 153171; 4263744495820; 1733212773484041872; 1.7332127735003244e+18; 295543818; 1733212773870040219; 1733212773928407543; -56; 54/70; neutral; 56
2024-12-03 08:59:34,490 - 08:59:33.952; 56; 6; 160830; 4263744495820; 1733212774030999909; 1.7332127740495217e+18; 280937913; 1733212774407078906; 1733212774466356794; -50; 60/70; happy; 54
2024-12-03 08:59:35,001 - 08:59:34.490; 56; 7; 154911; 4263744495820; 1733212774566990942; 1.7332127745832827e+18; 255456096; 1733212774918967801; 1733212774977497379; 64/70; -46; None; 53
2024-12-03 08:59:35,564 - 08:59:35.001; 56; 8; 159371; 4263744495820; 1733212775079406278; 1.733212775094839e+18; 308866701; 1733212775480058049; 1733212775540427751; -56; 54/70; neutral; 56
2024-12-03 08:59:36,132 - 08:59:35.564; 56; 9; 136689; 4263744495820; 1733212775644078583; 1.7332127756610673e+18; 313813340; 1733212776050384039; 1733212776108842356; -56; 54/70; happy; 54
2024-12-03 08:59:36,696 - 08:59:36.133; 56; 10; 149083; 4263744495820; 1733212776211476076; 1.7332127762276413e+18; 308560527; 1733212776613359977; 1733212776672289736; -56; 54/70; happy; 54
2024-12-03 08:59:37,313 - 08:59:36.696; 57; 0; 140544; 4263744495820; 1733212776776396870; 1.733212776786591e+18; 365320045; 1733212777229669745; 1733212777289791286; -56; 54/70; happy; 54
2024-12-03 08:59:37,972 - 08:59:37.313; 57; 1; 135250; 4263744495820; 1733212777391756117; 1.7332127774013358e+18; 410637829; 1733212777889056122; 1733212777948781762; -56; 54/70; happy; 54
2024-12-03 08:59:38,684 - 08:59:37.972; 57; 2; 142603; 4263744495820; 1733212778051658957; 1.73321277807247e+18; 452138492; 1733212778599757157; 1733212778659284519; -56; 54/70; happy; 54
2024-12-03 08:59:39,277 - 08:59:38.684; 57; 3; 139179; 4263744495820; 1733212778765340148; 1.73321277878502e+18; 330876104; 1733212779193355251; 1733212779254090744; -56; 54/70; happy; 54
2024-12-03 08:59:39,883 - 08:59:39.277; 57; 4; 150641; 4263744495820; 1733212779355414983; 1.7332127793744965e+18; 350053410; 1733212779800019637; 1733212779859812261; -56; 54/70; happy; 54
2024-12-03 08:59:40,432 - 08:59:39.884; 57; 5; 153171; 4263744495820; 1733212779964929037; 1.7332127799825477e+18; 287505110; 1733212780348006719; 1733212780407870537; -56; 54/70; neutral; 56
2024-12-03 08:59:40,970 - 08:59:40.432; 57; 6; 160830; 4263744495820; 1733212780511370709; 1.7332127805277793e+18; 283023218; 1733212780886932797; 1733212780947179640; -56; 54/70; happy; 54
2024-12-03 08:59:41,485 - 08:59:40.971; 57; 7; 154911; 4263744495820; 1733212781052088074; 1.7332127810656655e+18; 258166039; 1733212781401991732; 1733212781462301302; -56; 54/70; None; 53
2024-12-03 08:59:42,048 - 08:59:41.486; 57; 8; 159371; 4263744495820; 1733212781565744977; 1.733212781583545e+18; 303925423; 1733212781965744802; 1733212782025352701; -56; 54/70; neutral; 56
2024-12-03 08:59:42,615 - 08:59:42.048; 57; 9; 136689; 4263744495820; 1733212782128027595; 1.7332127821383452e+18; 316505153; 1733212782533009708; 1733212782592540195; -56; 54/70; happy; 54
2024-12-03 08:59:43,167 - 08:59:42.615; 57; 10; 149083; 4263744495820; 1733212782697024829; 1.733212782710236e+18; 298692198; 1733212783084508004; 1733212783144797065; -56; 54/70; happy; 54
2024-12-03 08:59:43,815 - 08:59:43.168; 58; 0; 140544; 4263744495820; 1733212783248952102; 1.73321278325842e+18; 395011409; 1733212783732605904; 1733212783791271725; -56; 54/70; happy; 54
2024-12-03 08:59:44,473 - 08:59:43.815; 58; 1; 135250; 4263744495820; 1733212783896957322; 1.7332127839088896e+18; 402449507; 1733212784390416880; 1733212784449337160; 55/70; -55; happy; 54
2024-12-03 08:59:45,212 - 08:59:44.473; 58; 2; 142603; 4263744495820; 1733212784552474716; 1.733212784564844e+18; 486169377; 1733212785128136336; 1733212785187447706; -56; 54/70; happy; 54
2024-12-03 08:59:45,806 - 08:59:45.212; 58; 3; 139179; 4263744495820; 1733212785292865432; 1.7332127853124572e+18; 334729395; 1733212785723043969; 1733212785783569031; -56; 54/70; happy; 54
2024-12-03 08:59:46,395 - 08:59:45.806; 58; 4; 150641; 4263744495820; 1733212785884081737; 1.7332127859005501e+18; 336973670; 1733212786313783948; 1733212786371940556; -56; 54/70; happy; 54
2024-12-03 08:59:46,978 - 08:59:46.395; 58; 5; 153171; 4263744495820; 1733212786477409014; 1.73321278648873e+18; 324657323; 1733212786893274872; 1733212786953424353; -56; 54/70; neutral; 56
2024-12-03 08:59:47,539 - 08:59:46.978; 58; 6; 160830; 4263744495820; 1733212787056914949; 1.73321278707332e+18; 304714224; 1733212787454016914; 1733212787515302721; -56; 54/70; happy; 54
2024-12-03 08:59:48,068 - 08:59:47.539; 58; 7; 154911; 4263744495820; 1733212787619438601; 1.7332127876399347e+18; 265409116; 1733212787983394174; 1733212788044115754; -56; 54/70; None; 53
2024-12-03 08:59:48,630 - 08:59:48.068; 58; 8; 159371; 4263744495820; 1733212788148620121; 1.7332127881625856e+18; 303991173; 1733212788546128612; 1733212788605413007; -56; 54/70; neutral; 56
2024-12-03 08:59:49,207 - 08:59:48.630; 58; 9; 136689; 4263744495820; 1733212788709287611; 1.7332127887247293e+18; 322772103; 1733212789123426659; 1733212789183664221; -56; 54/70; happy; 54
2024-12-03 08:59:49,756 - 08:59:49.207; 58; 10; 149083; 4263744495820; 1733212789288265476; 1.7332127893015212e+18; 294671694; 1733212789673833362; 1733212789733676944; 55/70; -55; happy; 54
2024-12-03 08:59:50,369 - 08:59:49.756; 59; 0; 140544; 4263744495820; 1733212789836331632; 1.733212789852731e+18; 356414641; 1733212790286480650; 1733212790346658550; 55/70; -55; happy; 54
2024-12-03 08:59:51,064 - 08:59:50.370; 59; 1; 135250; 4263744495820; 1733212790447433208; 1.7332127904616415e+18; 442133893; 1733212790980784371; 1733212791039708436; -56; 54/70; happy; 54
2024-12-03 08:59:51,794 - 08:59:51.064; 59; 2; 142603; 4263744495820; 1733212791143833324; 1.7332127911629893e+18; 468985942; 1733212791709328484; 1733212791770035783; 62/70; -48; happy; 54
2024-12-03 08:59:52,397 - 08:59:51.794; 59; 3; 139179; 4263744495820; 1733212791872401072; 1.733212791894782e+18; 343918661; 1733212792314102188; 1733212792373819775; -56; 54/70; happy; 54
2024-12-03 08:59:52,993 - 08:59:52.397; 59; 4; 150641; 4263744495820; 1733212792476772867; 1.7332127924944264e+18; 336803608; 1733212792910059786; 1733212792968603764; -56; 54/70; happy; 54
2024-12-03 08:59:53,533 - 08:59:52.994; 59; 5; 153171; 4263744495820; 1733212793072743402; 1.733212793085978e+18; 285244994; 1733212793448067897; 1733212793508942870; -50; 60/70; neutral; 56
2024-12-03 08:59:54,069 - 08:59:53.533; 59; 6; 160830; 4263744495820; 1733212793611647736; 1.7332127936343107e+18; 275663810; 1733212793985685582; 1733212794045552937; -56; 54/70; happy; 54
2024-12-03 08:59:54,578 - 08:59:54.069; 59; 7; 154911; 4263744495820; 1733212794149403994; 1.733212794165274e+18; 254645403; 1733212794496854121; 1733212794555248528; -56; 54/70; None; 53
2024-12-03 08:59:55,140 - 08:59:54.578; 59; 8; 159371; 4263744495820; 1733212794655356442; 1.7332127946755482e+18; 304967989; 1733212795055438450; 1733212795115792422; -56; 54/70; neutral; 56
2024-12-03 08:59:55,701 - 08:59:55.140; 59; 9; 136689; 4263744495820; 1733212795220968577; 1.7332127952362452e+18; 303338182; 1733212795617957285; 1733212795676438758; -56; 54/70; happy; 54
2024-12-03 08:59:56,258 - 08:59:55.701; 59; 10; 149083; 4263744495820; 1733212795780304698; 1.7332127957964995e+18; 300577849; 1733212796174335116; 1733212796234834335; -56; 54/70; happy; 54
2024-12-03 08:59:56,862 - 08:59:56.259; 60; 0; 140544; 4263744495820; 1733212796340871661; 1.7332127963502464e+18; 349537211; 1733212796777843313; 1733212796839171515; -56; 54/70; happy; 54
2024-12-03 08:59:57,529 - 08:59:56.862; 60; 1; 135250; 4263744495820; 1733212796940363021; 1.7332127969538616e+18; 415906053; 1733212797446816209; 1733212797506338716; -51; 59/70; happy; 54
2024-12-03 08:59:58,231 - 08:59:57.529; 60; 2; 142603; 4263744495820; 1733212797607361266; 1.7332127976302003e+18; 441695126; 1733212798148013738; 1733212798206405040; -56; 54/70; happy; 54
2024-12-03 08:59:58,816 - 08:59:58.231; 60; 3; 139179; 4263744495820; 1733212798311931961; 1.7332127983322993e+18; 322888734; 1733212798733350259; 1733212798791951407; -56; 54/70; happy; 54
2024-12-03 08:59:59,426 - 08:59:58.816; 60; 4; 150641; 4263744495820; 1733212798896838794; 1.7332127989120317e+18; 353742848; 1733212799343833209; 1733212799403402576; -56; 54/70; happy; 54
2024-12-03 08:59:59,965 - 08:59:59.427; 60; 5; 153171; 4263744495820; 1733212799508617986; 1.7332127995206077e+18; 280857693; 1733212799880573676; 1733212799940046327; -56; 54/70; neutral; 56
2024-12-03 09:00:00,523 - 08:59:59.966; 60; 6; 160830; 4263744495820; 1733212800044756284; 1.7332128000640801e+18; 297315796; 1733212800438960711; 1733212800499636898; -56; 54/70; happy; 54
2024-12-03 09:00:01,031 - 09:00:00.523; 60; 7; 154911; 4263744495820; 1733212800603686213; 1.7332128006170621e+18; 251888859; 1733212800947684115; 1733212801008387847; -56; 54/70; None; 53
2024-12-03 09:00:01,595 - 09:00:01.032; 60; 8; 159371; 4263744495820; 1733212801112448004; 1.7332128011321357e+18; 303946432; 1733212801513046664; 1733212801571884412; -56; 54/70; neutral; 56
2024-12-03 09:00:02,151 - 09:00:01.595; 60; 9; 136689; 4263744495820; 1733212801676341791; 1.7332128016915855e+18; 301709686; 1733212802069161159; 1733212802128459706; -56; 54/70; happy; 54
2024-12-03 09:00:02,698 - 09:00:02.151; 60; 10; 149083; 4263744495820; 1733212802231402214; 1.7332128022477036e+18; 289388349; 1733212802614709305; 1733212802674330805; -56; 54/70; happy; 54
2024-12-03 09:00:03,296 - 09:00:02.698; 61; 0; 140544; 4263744495820; 1733212802777344482; 1.7332128027921157e+18; 343377984; 1733212803212405136; 1733212803272836661; -56; 54/70; happy; 54
2024-12-03 09:00:03,938 - 09:00:03.297; 61; 1; 135250; 4263744495820; 1733212803376548863; 1.7332128033870968e+18; 392027341; 1733212803855418294; 1733212803915364923; -56; 54/70; happy; 54
2024-12-03 09:00:04,639 - 09:00:03.938; 61; 2; 142603; 4263744495820; 1733212804015323457; 1.733212804030041e+18; 450850302; 1733212804555078147; 1733212804615338574; -56; 54/70; happy; 54
2024-12-03 09:00:05,229 - 09:00:04.639; 61; 3; 139179; 4263744495820; 1733212804720634670; 1.7332128047376553e+18; 329446340; 1733212805145037536; 1733212805204786048; -56; 54/70; happy; 54
2024-12-03 09:00:05,821 - 09:00:05.229; 61; 4; 150641; 4263744495820; 1733212805308846433; 1.7332128053263089e+18; 335000129; 1733212805737336539; 1733212805797269563; 64/70; -46; happy; 54
2024-12-03 09:00:06,356 - 09:00:05.821; 61; 5; 153171; 4263744495820; 1733212805900585401; 1.7332128059161364e+18; 281791018; 1733212806272928472; 1733212806332362510; -56; 54/70; neutral; 56
2024-12-03 09:00:06,887 - 09:00:06.356; 61; 6; 160830; 4263744495820; 1733212806436395031; 1.733212806455117e+18; 272241745; 1733212806804613949; 1733212806863303818; -56; 54/70; happy; 54
2024-12-03 09:00:07,403 - 09:00:06.887; 61; 7; 154911; 4263744495820; 1733212806968944212; 1.7332128069839332e+18; 258446765; 1733212807320490177; 1733212807379738245; -56; 54/70; None; 53
2024-12-03 09:00:07,975 - 09:00:07.403; 61; 8; 159371; 4263744495820; 1733212807483879246; 1.7332128074995154e+18; 314971018; 1733212807891319802; 1733212807951126510; -51; 59/70; neutral; 56
2024-12-03 09:00:08,538 - 09:00:07.975; 61; 9; 136689; 4263744495820; 1733212808056438468; 1.7332128080652152e+18; 312400388; 1733212808455742030; 1733212808515697873; -56; 54/70; happy; 54
2024-12-03 09:00:09,084 - 09:00:08.539; 61; 10; 149083; 4263744495820; 1733212808619864825; 1.733212808636709e+18; 285950154; 1733212808999520625; 1733212809060420438; -56; 54/70; happy; 54
2024-12-03 09:00:09,689 - 09:00:09.084; 62; 0; 140544; 4263744495820; 1733212809164454763; 1.733212809179685e+18; 347591110; 1733212809605630824; 1733212809665530592; -56; 54/70; happy; 54
2024-12-03 09:00:10,339 - 09:00:09.689; 62; 1; 135250; 4263744495820; 1733212809769525329; 1.733212809782218e+18; 394533802; 1733212810255363551; 1733212810316198183; -56; 54/70; happy; 54
2024-12-03 09:00:11,054 - 09:00:10.339; 62; 2; 142603; 4263744495820; 1733212810420306221; 1.7332128104308006e+18; 461382992; 1733212810970498857; 1733212811031120425; -56; 54/70; happy; 54
2024-12-03 09:00:11,652 - 09:00:11.054; 62; 3; 139179; 4263744495820; 1733212811133350158; 1.7332128111513275e+18; 339258837; 1733212811568681684; 1733212811627717612; -56; 54/70; happy; 54
2024-12-03 09:00:12,255 - 09:00:11.652; 62; 4; 150641; 4263744495820; 1733212811732799146; 1.733212811749913e+18; 346234460; 1733212812173033373; 1733212812231662528; -56; 54/70; happy; 54
2024-12-03 09:00:12,815 - 09:00:12.255; 62; 5; 153171; 4263744495820; 1733212812337298617; 1.7332128123528105e+18; 301316640; 1733212812732786533; 1733212812791550207; -56; 54/70; neutral; 56
2024-12-03 09:00:13,339 - 09:00:12.815; 62; 6; 160830; 4263744495820; 1733212812895046961; 1.7332128129111037e+18; 268242842; 1733212813254851564; 1733212813315191129; -56; 54/70; happy; 54
2024-12-03 09:00:13,857 - 09:00:13.339; 62; 7; 154911; 4263744495820; 1733212813421300702; 1.7332128134342397e+18; 263114550; 1733212813774849184; 1733212813833703294; -56; 54/70; None; 53
2024-12-03 09:00:14,421 - 09:00:13.857; 62; 8; 159371; 4263744495820; 1733212813935028286; 1.733212813951475e+18; 310982934; 1733212814337605888; 1733212814396560404; 53/70; -57; neutral; 56
2024-12-03 09:00:14,995 - 09:00:14.421; 62; 9; 136689; 4263744495820; 1733212814499700665; 1.7332128145119716e+18; 322401667; 1733212814909769879; 1733212814971092408; -56; 54/70; happy; 54
2024-12-03 09:00:15,556 - 09:00:14.995; 62; 10; 149083; 4263744495820; 1733212815076511754; 1.7332128150940974e+18; 299948948; 1733212815473053190; 1733212815532698625; -56; 54/70; happy; 54
2024-12-03 09:00:16,169 - 09:00:15.556; 63; 0; 140544; 4263744495820; 1733212815635895195; 1.733212815648674e+18; 361454013; 1733212816085538486; 1733212816146023074; -56; 54/70; happy; 54
2024-12-03 09:00:16,852 - 09:00:16.170; 63; 1; 135250; 4263744495820; 1733212816247540637; 1.7332128162602176e+18; 432770833; 1733212816768065554; 1733212816828423695; -56; 54/70; happy; 54
2024-12-03 09:00:17,572 - 09:00:16.852; 63; 2; 142603; 4263744495820; 1733212816931764302; 1.7332128169538596e+18; 459685534; 1733212817489605136; 1733212817549528637; -56; 54/70; happy; 54
2024-12-03 09:00:18,170 - 09:00:17.573; 63; 3; 139179; 4263744495820; 1733212817652306358; 1.733212817671655e+18; 337944526; 1733212818087367401; 1733212818147546477; -56; 54/70; happy; 54
2024-12-03 09:00:18,772 - 09:00:18.171; 63; 4; 150641; 4263744495820; 1733212818249285144; 1.7332128182618998e+18; 349783275; 1733212818688767376; 1733212818749370024; -56; 54/70; happy; 54
2024-12-03 09:00:19,339 - 09:00:18.772; 63; 5; 153171; 4263744495820; 1733212818852276179; 1.7332128188664164e+18; 312476649; 1733212819255240005; 1733212819314823157; -50; 60/70; neutral; 56
2024-12-03 09:00:19,903 - 09:00:19.339; 63; 6; 160830; 4263744495820; 1733212819419787509; 1.7332128194402834e+18; 303115329; 1733212819819971902; 1733212819879505292; -56; 54/70; happy; 54
2024-12-03 09:00:20,431 - 09:00:19.903; 63; 7; 154911; 4263744495820; 1733212819983889060; 1.733212820001654e+18; 269436120; 1733212820348202034; 1733212820408037534; -56; 54/70; None; 53
2024-12-03 09:00:21,019 - 09:00:20.431; 63; 8; 159371; 4263744495820; 1733212820513485067; 1.7332128205261573e+18; 332010452; 1733212820935984436; 1733212820996403708; -56; 54/70; neutral; 56
2024-12-03 09:00:21,583 - 09:00:21.020; 63; 9; 136689; 4263744495820; 1733212821100367787; 1.7332128211097398e+18; 312405997; 1733212821499526445; 1733212821560473617; -56; 54/70; happy; 54
